Date Saved,2025/12/04 20:17:58
Title,SL_086_02°_2568K
% BLUE,9.0907
Viewing Angle [°],2
CCT [K],2568
⊿uv,0.0033
Illuminance [lx],1290
Peak Wavelength [nm],608
Tristimulus Value X,1455.9406
Tristimulus Value Y,1291.3992
Tristimulus Value Z,304.1834
CIE1931 x,0.4771
CIE1931 y,0.4232
CIE1931 z,0.0997
CIE1976 u',0.2679
CIE1976 v',0.5346
Dominant Wavelength [nm],584
Purity [%],70.3
PPFD [umolm⁻²s⁻¹],18.9
CRI Ra,81.5
CRI R1,79.1
CRI R2,89.9
CRI R3,97.4
CRI R4,78.7
CRI R5,78.8
CRI R6,88.4
CRI R7,82.7
CRI R8,57.0
CRI R9,6.4
CRI R10,77.4
CRI R11,77.0
CRI R12,71.6
CRI R13,81.2
CRI R14,99.2
CRI R15,71.2
TM-30 Rf,86
TM-30 Rg,93
SSIt,74
SSId,40
SSI1,---
SSI2,---
TLCI,70
TLMF,---
Spectral Data 380[nm],0.000069037735
Spectral Data 385[nm],0.000066360582
Spectral Data 390[nm],0.000104344384
Spectral Data 395[nm],0.000124631944
Spectral Data 400[nm],0.000102455102
Spectral Data 405[nm],0.000130311775
Spectral Data 410[nm],0.000254250655
Spectral Data 415[nm],0.000379604637
Spectral Data 420[nm],0.000545927614
Spectral Data 425[nm],0.000874755031
Spectral Data 430[nm],0.001397092012
Spectral Data 435[nm],0.002200493356
Spectral Data 440[nm],0.003392273560
Spectral Data 445[nm],0.004858772736
Spectral Data 450[nm],0.006006980315
Spectral Data 455[nm],0.006223040167
Spectral Data 460[nm],0.005635350011
Spectral Data 465[nm],0.004818895366
Spectral Data 470[nm],0.004183501936
Spectral Data 475[nm],0.003910257481
Spectral Data 480[nm],0.003962605260
Spectral Data 485[nm],0.004330149386
Spectral Data 490[nm],0.005034203641
Spectral Data 495[nm],0.005999763031
Spectral Data 500[nm],0.007023490965
Spectral Data 505[nm],0.007921442389
Spectral Data 510[nm],0.008713833056
Spectral Data 515[nm],0.009428374469
Spectral Data 520[nm],0.010120773688
Spectral Data 525[nm],0.010939491913
Spectral Data 530[nm],0.011886985973
Spectral Data 535[nm],0.012752669863
Spectral Data 540[nm],0.013402431272
Spectral Data 545[nm],0.014152301475
Spectral Data 550[nm],0.015227197669
Spectral Data 555[nm],0.016376921907
Spectral Data 560[nm],0.017585784197
Spectral Data 565[nm],0.018931915984
Spectral Data 570[nm],0.020440965891
Spectral Data 575[nm],0.021984186023
Spectral Data 580[nm],0.023477852345
Spectral Data 585[nm],0.024901831523
Spectral Data 590[nm],0.026228556409
Spectral Data 595[nm],0.027354689315
Spectral Data 600[nm],0.028189141303
Spectral Data 605[nm],0.028659183532
Spectral Data 610[nm],0.028726756573
Spectral Data 615[nm],0.028402818367
Spectral Data 620[nm],0.027766427025
Spectral Data 625[nm],0.026821412146
Spectral Data 630[nm],0.025623859838
Spectral Data 635[nm],0.024184960872
Spectral Data 640[nm],0.022581268102
Spectral Data 645[nm],0.020857555792
Spectral Data 650[nm],0.019083710387
Spectral Data 655[nm],0.017263710499
Spectral Data 660[nm],0.015509707853
Spectral Data 665[nm],0.013846810907
Spectral Data 670[nm],0.012297021225
Spectral Data 675[nm],0.010818431154
Spectral Data 680[nm],0.009441585280
Spectral Data 685[nm],0.008220406249
Spectral Data 690[nm],0.007189688738
Spectral Data 695[nm],0.006277901120
Spectral Data 700[nm],0.005432781763
Spectral Data 705[nm],0.004700975958
Spectral Data 710[nm],0.004077752586
Spectral Data 715[nm],0.003548754845
Spectral Data 720[nm],0.003013902577
Spectral Data 725[nm],0.002507602796
Spectral Data 730[nm],0.002223085612
Spectral Data 735[nm],0.001879313379
Spectral Data 740[nm],0.001468704781
Spectral Data 745[nm],0.001201931038
Spectral Data 750[nm],0.001040074974
Spectral Data 755[nm],0.000866729824
Spectral Data 760[nm],0.000589558622
Spectral Data 765[nm],0.000697302225
Spectral Data 770[nm],0.000376324781
Spectral Data 775[nm],0.000209063888
Spectral Data 780[nm],0.000295602920
Spectral Data 380[nm],0.000089354086
Spectral Data 381[nm],0.000070086600
Spectral Data 382[nm],0.000055374469
Spectral Data 383[nm],0.000050204177
Spectral Data 384[nm],0.000053402222
Spectral Data 385[nm],0.000061721963
Spectral Data 386[nm],0.000071915187
Spectral Data 387[nm],0.000081165046
Spectral Data 388[nm],0.000089213012
Spectral Data 389[nm],0.000096740012
Spectral Data 390[nm],0.000104428429
Spectral Data 391[nm],0.000112759095
Spectral Data 392[nm],0.000120900702
Spectral Data 393[nm],0.000127496722
Spectral Data 394[nm],0.000131189256
Spectral Data 395[nm],0.000130841319
Spectral Data 396[nm],0.000126896819
Spectral Data 397[nm],0.000120488687
Spectral Data 398[nm],0.000112752728
Spectral Data 399[nm],0.000104828825
Spectral Data 400[nm],0.000097951721
Spectral Data 401[nm],0.000093391260
Spectral Data 402[nm],0.000092415692
Spectral Data 403[nm],0.000096210948
Spectral Data 404[nm],0.000105270010
Spectral Data 405[nm],0.000119738761
Spectral Data 406[nm],0.000139760494
Spectral Data 407[nm],0.000165323290
Spectral Data 408[nm],0.000194970547
Spectral Data 409[nm],0.000226459975
Spectral Data 410[nm],0.000257541455
Spectral Data 411[nm],0.000286129332
Spectral Data 412[nm],0.000311836193
Spectral Data 413[nm],0.000335276476
Spectral Data 414[nm],0.000357077515
Spectral Data 415[nm],0.000377939374
Spectral Data 416[nm],0.000399396784
Spectral Data 417[nm],0.000423518126
Spectral Data 418[nm],0.000452380511
Spectral Data 419[nm],0.000487971614
Spectral Data 420[nm],0.000531131751
Spectral Data 421[nm],0.000581906701
Spectral Data 422[nm],0.000640326296
Spectral Data 423[nm],0.000706415158
Spectral Data 424[nm],0.000780017697
Spectral Data 425[nm],0.000860848173
Spectral Data 426[nm],0.000948622008
Spectral Data 427[nm],0.001043095835
Spectral Data 428[nm],0.001144863199
Spectral Data 429[nm],0.001255171024
Spectral Data 430[nm],0.001375276246
Spectral Data 431[nm],0.001506437198
Spectral Data 432[nm],0.001649935031
Spectral Data 433[nm],0.001807070803
Spectral Data 434[nm],0.001979145920
Spectral Data 435[nm],0.002167372499
Spectral Data 436[nm],0.002372479998
Spectral Data 437[nm],0.002594736870
Spectral Data 438[nm],0.002834337065
Spectral Data 439[nm],0.003091414226
Spectral Data 440[nm],0.003364948556
Spectral Data 441[nm],0.003652647138
Spectral Data 442[nm],0.003952127416
Spectral Data 443[nm],0.004260960035
Spectral Data 444[nm],0.004574302584
Spectral Data 445[nm],0.004883833695
Spectral Data 446[nm],0.005180959590
Spectral Data 447[nm],0.005457074381
Spectral Data 448[nm],0.005704655312
Spectral Data 449[nm],0.005918352865
Spectral Data 450[nm],0.006092989817
Spectral Data 451[nm],0.006223404780
Spectral Data 452[nm],0.006306525785
Spectral Data 453[nm],0.006344185676
Spectral Data 454[nm],0.006339013577
Spectral Data 455[nm],0.006293636281
Spectral Data 456[nm],0.006211550441
Spectral Data 457[nm],0.006099137943
Spectral Data 458[nm],0.005963345058
Spectral Data 459[nm],0.005811117589
Spectral Data 460[nm],0.005648791324
Spectral Data 461[nm],0.005480141845
Spectral Data 462[nm],0.005308256019
Spectral Data 463[nm],0.005136221647
Spectral Data 464[nm],0.004967063200
Spectral Data 465[nm],0.004803439137
Spectral Data 466[nm],0.004647879396
Spectral Data 467[nm],0.004502912518
Spectral Data 468[nm],0.004370972048
Spectral Data 469[nm],0.004253511317
Spectral Data 470[nm],0.004151548259
Spectral Data 471[nm],0.004066105466
Spectral Data 472[nm],0.003998038825
Spectral Data 473[nm],0.003946574870
Spectral Data 474[nm],0.003909942228
Spectral Data 475[nm],0.003886347869
Spectral Data 476[nm],0.003874078393
Spectral Data 477[nm],0.003872632049
Spectral Data 478[nm],0.003882466117
Spectral Data 479[nm],0.003904063255
Spectral Data 480[nm],0.003937913571
Spectral Data 481[nm],0.003984401934
Spectral Data 482[nm],0.004043801688
Spectral Data 483[nm],0.004116394557
Spectral Data 484[nm],0.004202451557
Spectral Data 485[nm],0.004302230664
Spectral Data 486[nm],0.004415985197
Spectral Data 487[nm],0.004543952644
Spectral Data 488[nm],0.004686367698
Spectral Data 489[nm],0.004842863884
Spectral Data 490[nm],0.005012042820
Spectral Data 491[nm],0.005192416720
Spectral Data 492[nm],0.005382495932
Spectral Data 493[nm],0.005580697209
Spectral Data 494[nm],0.005785234272
Spectral Data 495[nm],0.005994291510
Spectral Data 496[nm],0.006206054240
Spectral Data 497[nm],0.006418582052
Spectral Data 498[nm],0.006629573181
Spectral Data 499[nm],0.006836661138
Spectral Data 500[nm],0.007037478965
Spectral Data 501[nm],0.007230187301
Spectral Data 502[nm],0.007415046915
Spectral Data 503[nm],0.007592815906
Spectral Data 504[nm],0.007764251437
Spectral Data 505[nm],0.007930188440
Spectral Data 506[nm],0.008091857657
Spectral Data 507[nm],0.008250612766
Spectral Data 508[nm],0.008407809772
Spectral Data 509[nm],0.008564529009
Spectral Data 510[nm],0.008719951846
Spectral Data 511[nm],0.008872451261
Spectral Data 512[nm],0.009020398371
Spectral Data 513[nm],0.009162374772
Spectral Data 514[nm],0.009298965335
Spectral Data 515[nm],0.009431877173
Spectral Data 516[nm],0.009562832303
Spectral Data 517[nm],0.009693563916
Spectral Data 518[nm],0.009826134890
Spectral Data 519[nm],0.009962838143
Spectral Data 520[nm],0.010105961002
Spectral Data 521[nm],0.010257690214
Spectral Data 522[nm],0.010418104008
Spectral Data 523[nm],0.010585327633
Spectral Data 524[nm],0.010757419281
Spectral Data 525[nm],0.010932483710
Spectral Data 526[nm],0.011110473424
Spectral Data 527[nm],0.011293502524
Spectral Data 528[nm],0.011483799666
Spectral Data 529[nm],0.011683519930
Spectral Data 530[nm],0.011890766211
Spectral Data 531[nm],0.012097467668
Spectral Data 532[nm],0.012295038439
Spectral Data 533[nm],0.012474923395
Spectral Data 534[nm],0.012633024715
Spectral Data 535[nm],0.012774145231
Spectral Data 536[nm],0.012904143892
Spectral Data 537[nm],0.013028875925
Spectral Data 538[nm],0.013152777217
Spectral Data 539[nm],0.013276635669
Spectral Data 540[nm],0.013400660828
Spectral Data 541[nm],0.013525061309
Spectral Data 542[nm],0.013651386835
Spectral Data 543[nm],0.013785792515
Spectral Data 544[nm],0.013935426250
Spectral Data 545[nm],0.014107437804
Spectral Data 546[nm],0.014306772500
Spectral Data 547[nm],0.014527641237
Spectral Data 548[nm],0.014761250466
Spectral Data 549[nm],0.014998807572
Spectral Data 550[nm],0.015232385136
Spectral Data 551[nm],0.015461000614
Spectral Data 552[nm],0.015686944127
Spectral Data 553[nm],0.015912521631
Spectral Data 554[nm],0.016139972955
Spectral Data 555[nm],0.016370410100
Spectral Data 556[nm],0.016603998840
Spectral Data 557[nm],0.016840877011
Spectral Data 558[nm],0.017081193626
Spectral Data 559[nm],0.017325351015
Spectral Data 560[nm],0.017574122176
Spectral Data 561[nm],0.017828300595
Spectral Data 562[nm],0.018088681623
Spectral Data 563[nm],0.018356004730
Spectral Data 564[nm],0.018630905077
Spectral Data 565[nm],0.018913995475
Spectral Data 566[nm],0.019205883145
Spectral Data 567[nm],0.019506698474
Spectral Data 568[nm],0.019814420491
Spectral Data 569[nm],0.020126421005
Spectral Data 570[nm],0.020440068096
Spectral Data 571[nm],0.020752925426
Spectral Data 572[nm],0.021064143628
Spectral Data 573[nm],0.021373672411
Spectral Data 574[nm],0.021681470796
Spectral Data 575[nm],0.021987484768
Spectral Data 576[nm],0.022291492671
Spectral Data 577[nm],0.022593131289
Spectral Data 578[nm],0.022892026231
Spectral Data 579[nm],0.023187818006
Spectral Data 580[nm],0.023480433971
Spectral Data 581[nm],0.023770248517
Spectral Data 582[nm],0.024057669565
Spectral Data 583[nm],0.024343105033
Spectral Data 584[nm],0.024626668543
Spectral Data 585[nm],0.024907702580
Spectral Data 586[nm],0.025185436010
Spectral Data 587[nm],0.025459095836
Spectral Data 588[nm],0.025727808475
Spectral Data 589[nm],0.025990430266
Spectral Data 590[nm],0.026245696470
Spectral Data 591[nm],0.026492334902
Spectral Data 592[nm],0.026729149744
Spectral Data 593[nm],0.026955576614
Spectral Data 594[nm],0.027171386406
Spectral Data 595[nm],0.027376346290
Spectral Data 596[nm],0.027570217848
Spectral Data 597[nm],0.027752337977
Spectral Data 598[nm],0.027921687812
Spectral Data 599[nm],0.028077248484
Spectral Data 600[nm],0.028217999265
Spectral Data 601[nm],0.028343342245
Spectral Data 602[nm],0.028453314677
Spectral Data 603[nm],0.028547979891
Spectral Data 604[nm],0.028627404943
Spectral Data 605[nm],0.028691435233
Spectral Data 606[nm],0.028739385307
Spectral Data 607[nm],0.028770487756
Spectral Data 608[nm],0.028783980757
Spectral Data 609[nm],0.028779398650
Spectral Data 610[nm],0.028757540509
Spectral Data 611[nm],0.028719551861
Spectral Data 612[nm],0.028666568920
Spectral Data 613[nm],0.028599714860
Spectral Data 614[nm],0.028519842774
Spectral Data 615[nm],0.028427703306
Spectral Data 616[nm],0.028324043378
