Date Saved,2025/12/04 20:18:00
Title,SL_088_02°_2534K
% BLUE,8.8709
Viewing Angle [°],2
CCT [K],2534
⊿uv,0.0029
Illuminance [lx],2720
Peak Wavelength [nm],609
Tristimulus Value X,3084.8341
Tristimulus Value Y,2718.3901
Tristimulus Value Z,629.8980
CIE1931 x,0.4795
CIE1931 y,0.4226
CIE1931 z,0.0979
CIE1976 u',0.2697
CIE1976 v',0.5348
Dominant Wavelength [nm],584
Purity [%],70.8
PPFD [umolm⁻²s⁻¹],40.1
CRI Ra,81.1
CRI R1,78.7
CRI R2,89.8
CRI R3,97.2
CRI R4,77.9
CRI R5,78.3
CRI R6,88.2
CRI R7,82.3
CRI R8,56.4
CRI R9,5.9
CRI R10,77.3
CRI R11,76.0
CRI R12,71.4
CRI R13,80.9
CRI R14,99.1
CRI R15,70.9
TM-30 Rf,85
TM-30 Rg,93
SSIt,73
SSId,39
SSI1,---
SSI2,---
TLCI,69
TLMF,---
Spectral Data 380[nm],0.000310358155
Spectral Data 385[nm],0.000361300015
Spectral Data 390[nm],0.000413894595
Spectral Data 395[nm],0.000348588335
Spectral Data 400[nm],0.000240460678
Spectral Data 405[nm],0.000275481492
Spectral Data 410[nm],0.000513232895
Spectral Data 415[nm],0.000765637495
Spectral Data 420[nm],0.001102152630
Spectral Data 425[nm],0.001783423708
Spectral Data 430[nm],0.002830913756
Spectral Data 435[nm],0.004403612576
Spectral Data 440[nm],0.006807662547
Spectral Data 445[nm],0.009848423302
Spectral Data 450[nm],0.012308628298
Spectral Data 455[nm],0.012960658409
Spectral Data 460[nm],0.011957843788
Spectral Data 465[nm],0.010321769863
Spectral Data 470[nm],0.008931190707
Spectral Data 475[nm],0.008276994340
Spectral Data 480[nm],0.008320579305
Spectral Data 485[nm],0.008980236016
Spectral Data 490[nm],0.010296301916
Spectral Data 495[nm],0.012178714387
Spectral Data 500[nm],0.014208536595
Spectral Data 505[nm],0.016055483371
Spectral Data 510[nm],0.017717376351
Spectral Data 515[nm],0.019212501124
Spectral Data 520[nm],0.020713092759
Spectral Data 525[nm],0.022504465654
Spectral Data 530[nm],0.024541558698
Spectral Data 535[nm],0.026436554268
Spectral Data 540[nm],0.027916355059
Spectral Data 545[nm],0.029561240226
Spectral Data 550[nm],0.031829372048
Spectral Data 555[nm],0.034300796688
Spectral Data 560[nm],0.036981124431
Spectral Data 565[nm],0.039964396507
Spectral Data 570[nm],0.043189194053
Spectral Data 575[nm],0.046446103603
Spectral Data 580[nm],0.049660984427
Spectral Data 585[nm],0.052796591073
Spectral Data 590[nm],0.055656645447
Spectral Data 595[nm],0.058028742671
Spectral Data 600[nm],0.059777736664
Spectral Data 605[nm],0.060802113265
Spectral Data 610[nm],0.061022795737
Spectral Data 615[nm],0.060394562781
Spectral Data 620[nm],0.059055518359
Spectral Data 625[nm],0.057053621858
Spectral Data 630[nm],0.054558683187
Spectral Data 635[nm],0.051607161760
Spectral Data 640[nm],0.048279181123
Spectral Data 645[nm],0.044621072710
Spectral Data 650[nm],0.040883030742
Spectral Data 655[nm],0.037104353309
Spectral Data 660[nm],0.033360235393
Spectral Data 665[nm],0.029753353447
Spectral Data 670[nm],0.026466023177
Spectral Data 675[nm],0.023363791406
Spectral Data 680[nm],0.020434202626
Spectral Data 685[nm],0.017802739516
Spectral Data 690[nm],0.015601713210
Spectral Data 695[nm],0.013651762158
Spectral Data 700[nm],0.011852049269
Spectral Data 705[nm],0.010272928514
Spectral Data 710[nm],0.008907381445
Spectral Data 715[nm],0.007780121174
Spectral Data 720[nm],0.006602321286
Spectral Data 725[nm],0.005508831237
Spectral Data 730[nm],0.004906711169
Spectral Data 735[nm],0.004169705790
Spectral Data 740[nm],0.003252255265
Spectral Data 745[nm],0.002661689417
Spectral Data 750[nm],0.002309789881
Spectral Data 755[nm],0.001944685704
Spectral Data 760[nm],0.001307915663
Spectral Data 765[nm],0.001573396614
Spectral Data 770[nm],0.000946098706
Spectral Data 775[nm],0.000396387215
Spectral Data 780[nm],0.000598603627
Spectral Data 380[nm],0.000324458873
Spectral Data 381[nm],0.000306630740
Spectral Data 382[nm],0.000300612825
Spectral Data 383[nm],0.000311122276
Spectral Data 384[nm],0.000334101904
Spectral Data 385[nm],0.000362541585
Spectral Data 386[nm],0.000389428955
Spectral Data 387[nm],0.000408685009
Spectral Data 388[nm],0.000419766031
Spectral Data 389[nm],0.000424161175
Spectral Data 390[nm],0.000423362624
Spectral Data 391[nm],0.000418658514
Spectral Data 392[nm],0.000410008710
Spectral Data 393[nm],0.000396841206
Spectral Data 394[nm],0.000378582685
Spectral Data 395[nm],0.000354933494
Spectral Data 396[nm],0.000327503833
Spectral Data 397[nm],0.000298743456
Spectral Data 398[nm],0.000271106779
Spectral Data 399[nm],0.000246942538
Spectral Data 400[nm],0.000227908677
Spectral Data 401[nm],0.000215328997
Spectral Data 402[nm],0.000210522267
Spectral Data 403[nm],0.000214763422
Spectral Data 404[nm],0.000228958481
Spectral Data 405[nm],0.000253828679
Spectral Data 406[nm],0.000290093885
Spectral Data 407[nm],0.000338135636
Spectral Data 408[nm],0.000395186100
Spectral Data 409[nm],0.000456764654
Spectral Data 410[nm],0.000518373563
Spectral Data 411[nm],0.000575823418
Spectral Data 412[nm],0.000628107169
Spectral Data 413[nm],0.000676095136
Spectral Data 414[nm],0.000720681855
