Date Saved,2025/12/04 20:18:08
Title,SL_096_02°_3172K

Measuring Mode,Ambient
Viewing Angle [°],2
CCT [K],3172
⊿uv,0.0086
Illuminance [lx],759

Peak Wavelength [nm],612
Tristimulus Value X,778.6076
Tristimulus Value Y,759.4303
Tristimulus Value Z,243.8652
CIE1931 x,0.4370
CIE1931 y,0.4262
CIE1931 z,0.1369
CIE1976 u',0.2414
CIE1976 v',0.5298
Dominant Wavelength [nm],579
Purity [%],59.1
PPFD [umolm⁻²s⁻¹],9.3
CRI Ra,83.5
CRI R1,97.8
CRI R2,91.9
CRI R3,55.4
CRI R4,91.8
CRI R5,86.8
CRI R6,79.7
CRI R7,91.8
CRI R8,72.6
CRI R9,8.7
CRI R10,49.9
CRI R11,80.8
CRI R12,47.4
CRI R13,97.2
CRI R14,69.8
CRI R15,92.6
TM-30 Rf,83
TM-30 Rg,100
SSIt,36
SSId,20
SSI1,---
SSI2,---
TLCI,60
TLMF,---

Spectral Data 380[nm],0.000011086549
Spectral Data 385[nm],0.000098712400
Spectral Data 390[nm],0.000138216856
Spectral Data 395[nm],0.000239570159
Spectral Data 400[nm],0.000422934332
Spectral Data 405[nm],0.000423853635
Spectral Data 410[nm],0.000281466288
Spectral Data 415[nm],0.000262470072
Spectral Data 420[nm],0.000589095929
Spectral Data 425[nm],0.001606864040
Spectral Data 430[nm],0.004517209716
Spectral Data 435[nm],0.007711989339
Spectral Data 440[nm],0.006339455955
Spectral Data 445[nm],0.003265857464
Spectral Data 450[nm],0.002279390581
Spectral Data 455[nm],0.002164700534
Spectral Data 460[nm],0.002098995959
Spectral Data 465[nm],0.001974157523
Spectral Data 470[nm],0.001865807804
Spectral Data 475[nm],0.002059961436
Spectral Data 480[nm],0.003218760015
Spectral Data 485[nm],0.005350026302
Spectral Data 490[nm],0.006281212438
Spectral Data 495[nm],0.005017022137
Spectral Data 500[nm],0.003288641106
Spectral Data 505[nm],0.002239507623
Spectral Data 510[nm],0.001861023018
Spectral Data 515[nm],0.001741455984
Spectral Data 520[nm],0.001575796981
Spectral Data 525[nm],0.001553133596
Spectral Data 530[nm],0.003299843287
Spectral Data 535[nm],0.011841119267
Spectral Data 540[nm],0.026629688218
Spectral Data 545[nm],0.034065891057
Spectral Data 550[nm],0.024229137227
Spectral Data 555[nm],0.010337588377
Spectral Data 560[nm],0.003145374591
Spectral Data 565[nm],0.001320825075
Spectral Data 570[nm],0.002275067847
Spectral Data 575[nm],0.005295497365
Spectral Data 580[nm],0.008641200140
Spectral Data 585[nm],0.010163034312
Spectral Data 590[nm],0.009515115060
Spectral Data 595[nm],0.008325676434
Spectral Data 600[nm],0.008919619955
Spectral Data 605[nm],0.017658654600
Spectral Data 610[nm],0.034138061106
Spectral Data 615[nm],0.032293263823
Spectral Data 620[nm],0.018613958731
Spectral Data 625[nm],0.012584046461
Spectral Data 630[nm],0.009615467861
Spectral Data 635[nm],0.005497370847
Spectral Data 640[nm],0.002688016975
Spectral Data 645[nm],0.002357794205
Spectral Data 650[nm],0.002801886294
Spectral Data 655[nm],0.002635552781
Spectral Data 660[nm],0.002211825224
Spectral Data 665[nm],0.001832950627
Spectral Data 670[nm],0.001409668475
Spectral Data 675[nm],0.001282645972
Spectral Data 680[nm],0.001558783231
Spectral Data 685[nm],0.001789561938
Spectral Data 690[nm],0.001595599810
Spectral Data 695[nm],0.001501343562
Spectral Data 700[nm],0.002736796159
Spectral Data 705[nm],0.004404289648
Spectral Data 710[nm],0.004270226229
Spectral Data 715[nm],0.002278632484
Spectral Data 720[nm],0.000689404726
Spectral Data 725[nm],0.000309954921
Spectral Data 730[nm],0.000265798357
Spectral Data 735[nm],0.000324126799
Spectral Data 740[nm],0.000344782078
Spectral Data 745[nm],0.000319005572
Spectral Data 750[nm],0.000281671702
Spectral Data 755[nm],0.000873682206
Spectral Data 760[nm],0.000574953272
Spectral Data 765[nm],0.000491520681
Spectral Data 770[nm],0.001414415776
Spectral Data 775[nm],0.000221307302
Spectral Data 780[nm],0.000052316416

Spectral Data 380[nm],0.000000000000
Spectral Data 381[nm],0.000000000000
Spectral Data 382[nm],0.000000000000
Spectral Data 383[nm],0.000040171086
Spectral Data 384[nm],0.000087800385
Spectral Data 385[nm],0.000120404649
Spectral Data 386[nm],0.000138572141
Spectral Data 387[nm],0.000143441241
Spectral Data 388[nm],0.000139412383
Spectral Data 389[nm],0.000132083922
Spectral Data 390[nm],0.000127056119
Spectral Data 391[nm],0.000129386914
Spectral Data 392[nm],0.000140604083
Spectral Data 393[nm],0.000160822368
Spectral Data 394[nm],0.000190152728
