Date Saved,2025/12/04 20:17:57
Title,SL_085_02°_5032K
% BLUE,25.9114
Viewing Angle [°],2
CCT [K],5032
⊿uv,0.0072
Illuminance [lx],1280
Peak Wavelength [nm],447
Tristimulus Value X,1208.7427
Tristimulus Value Y,1282.7562
Tristimulus Value Z,1006.5739
CIE1931 x,0.3455
CIE1931 y,0.3667
CIE1931 z,0.2878
CIE1976 u',0.2060
CIE1976 v',0.4919
Dominant Wavelength [nm],567
Purity [%],13.7
PPFD [umolm⁻²s⁻¹],16.6
CRI Ra,66.7
CRI R1,63.6
CRI R2,71.0
CRI R3,75.7
CRI R4,67.7
CRI R5,64.2
CRI R6,60.1
CRI R7,78.0
CRI R8,53.2
CRI R9,-43.9
CRI R10,30.5
CRI R11,62.7
CRI R12,33.0
CRI R13,63.9
CRI R14,86.0
CRI R15,56.9
TM-30 Rf,69
TM-30 Rg,93
SSIt,40
SSId,56
SSI1,---
SSI2,---
TLCI,42
TLMF,---
Spectral Data 380[nm],0.000185047742
Spectral Data 385[nm],0.000249534962
Spectral Data 390[nm],0.000313151482
Spectral Data 395[nm],0.000302306580
Spectral Data 400[nm],0.000332108466
Spectral Data 405[nm],0.000489457860
Spectral Data 410[nm],0.000874471094
Spectral Data 415[nm],0.001724365051
Spectral Data 420[nm],0.003391761333
Spectral Data 425[nm],0.006217566319
Spectral Data 430[nm],0.010476820171
Spectral Data 435[nm],0.016374254599
Spectral Data 440[nm],0.023320905864
Spectral Data 445[nm],0.028486585245
Spectral Data 450[nm],0.027804723009
Spectral Data 455[nm],0.021156787872
Spectral Data 460[nm],0.013959355652
Spectral Data 465[nm],0.008931475691
Spectral Data 470[nm],0.005717342719
Spectral Data 475[nm],0.003809776856
Spectral Data 480[nm],0.002884635702
Spectral Data 485[nm],0.002596892184
Spectral Data 490[nm],0.002898165956
Spectral Data 495[nm],0.003903088858
Spectral Data 500[nm],0.005602559540
Spectral Data 505[nm],0.007834256627
Spectral Data 510[nm],0.010415311903
Spectral Data 515[nm],0.013051418588
Spectral Data 520[nm],0.015574872494
Spectral Data 525[nm],0.017964262515
Spectral Data 530[nm],0.020029695705
Spectral Data 535[nm],0.021307332441
Spectral Data 540[nm],0.021611411124
Spectral Data 545[nm],0.021706547588
Spectral Data 550[nm],0.022051451728
Spectral Data 555[nm],0.022200759500
Spectral Data 560[nm],0.022163923830
Spectral Data 565[nm],0.021969150752
Spectral Data 570[nm],0.021692426875
Spectral Data 575[nm],0.021307937801
Spectral Data 580[nm],0.020753664896
Spectral Data 585[nm],0.020120998845
Spectral Data 590[nm],0.019420813769
Spectral Data 595[nm],0.018615763634
Spectral Data 600[nm],0.017713626847
Spectral Data 605[nm],0.016723133624
Spectral Data 610[nm],0.015714304522
Spectral Data 615[nm],0.014663592912
Spectral Data 620[nm],0.013540811837
Spectral Data 625[nm],0.012455030344
Spectral Data 630[nm],0.011454156600
Spectral Data 635[nm],0.010436488315
Spectral Data 640[nm],0.009441801347
Spectral Data 645[nm],0.008518001996
Spectral Data 650[nm],0.007655625232
Spectral Data 655[nm],0.006814538967
Spectral Data 660[nm],0.006034410093
Spectral Data 665[nm],0.005335020367
Spectral Data 670[nm],0.004699660931
Spectral Data 675[nm],0.004089583177
Spectral Data 680[nm],0.003554031486
Spectral Data 685[nm],0.003093950218
Spectral Data 690[nm],0.002735012909
Spectral Data 695[nm],0.002397374948
Spectral Data 700[nm],0.002075505210
Spectral Data 705[nm],0.001788729336
Spectral Data 710[nm],0.001548808999
Spectral Data 715[nm],0.001423700014
Spectral Data 720[nm],0.001148866373
Spectral Data 725[nm],0.000858074229
Spectral Data 730[nm],0.000830912730
Spectral Data 735[nm],0.000742387259
Spectral Data 740[nm],0.000507960853
Spectral Data 745[nm],0.000373206654
Spectral Data 750[nm],0.000345428067
Spectral Data 755[nm],0.000326893001
Spectral Data 760[nm],0.000158889787
Spectral Data 765[nm],0.000313162949
Spectral Data 770[nm],0.000151622866
Spectral Data 775[nm],0.000056178320
Spectral Data 780[nm],0.000121791854
Spectral Data 380[nm],0.000170023864
Spectral Data 381[nm],0.000180093557
Spectral Data 382[nm],0.000194359396
Spectral Data 383[nm],0.000211384395
Spectral Data 384[nm],0.000230159349
Spectral Data 385[nm],0.000249819073
Spectral Data 386[nm],0.000269498531
Spectral Data 387[nm],0.000288254785
Spectral Data 388[nm],0.000304683694
Spectral Data 389[nm],0.000317211554
Spectral Data 390[nm],0.000324264576
Spectral Data 391[nm],0.000324659981
Spectral Data 392[nm],0.000319761893
Spectral Data 393[nm],0.000311953743
Spectral Data 394[nm],0.000303621753
Spectral Data 395[nm],0.000297016377
Spectral Data 396[nm],0.000293351535
Spectral Data 397[nm],0.000293398974
Spectral Data 398[nm],0.000297930266
Spectral Data 399[nm],0.000307626440
Spectral Data 400[nm],0.000322531705
Spectral Data 401[nm],0.000342389336
Spectral Data 402[nm],0.000366939581
Spectral Data 403[nm],0.000396052288
Spectral Data 404[nm],0.000430689368
Spectral Data 405[nm],0.000472359679
Spectral Data 406[nm],0.000522576214
Spectral Data 407[nm],0.000582858105
Spectral Data 408[nm],0.000654781412
Spectral Data 409[nm],0.000739953306
Spectral Data 410[nm],0.000839981192
Spectral Data 411[nm],0.000956601696
Spectral Data 412[nm],0.001092884224
Spectral Data 413[nm],0.001252684626
Spectral Data 414[nm],0.001439868705
Spectral Data 415[nm],0.001658211229
Spectral Data 416[nm],0.001910439110
Spectral Data 417[nm],0.002198609523
Spectral Data 418[nm],0.002524768235
Spectral Data 419[nm],0.002891018521
Spectral Data 420[nm],0.003300195560
Spectral Data 421[nm],0.003755640704
