Date Saved,2025/12/04 20:18:02
Title,SL_090_02°_2792K
% BLUE,14.3818
Viewing Angle [°],2
CCT [K],2792
⊿uv,0.0033
Illuminance [lx],3170
Peak Wavelength [nm],612
Tristimulus Value X,3468.7548
Tristimulus Value Y,3174.5348
Tristimulus Value Z,930.2885
CIE1931 x,0.4580
CIE1931 y,0.4192
CIE1931 z,0.1228
CIE1976 u',0.2575
CIE1976 v',0.5303
Dominant Wavelength [nm],583
Purity [%],63.3
PPFD [umolm⁻²s⁻¹],39.9
CRI Ra,78.5
CRI R1,94.5
CRI R2,90.1
CRI R3,51.4
CRI R4,85.9
CRI R5,82.1
CRI R6,75.8
CRI R7,85.8
CRI R8,62.0
CRI R9,-11.7
CRI R10,43.2
CRI R11,74.4
CRI R12,35.3
CRI R13,96.7
CRI R14,66.9
CRI R15,87.3
TM-30 Rf,71
TM-30 Rg,102
SSIt,31
SSId,15
SSI1,---
SSI2,---
TLCI,39
TLMF,---
Spectral Data 380[nm],0.001963942079
Spectral Data 385[nm],0.002033293247
Spectral Data 390[nm],0.002004835522
Spectral Data 395[nm],0.006002457812
Spectral Data 400[nm],0.018949344754
Spectral Data 405[nm],0.027284691110
Spectral Data 410[nm],0.016853692010
Spectral Data 415[nm],0.004669389687
Spectral Data 420[nm],0.001637622481
Spectral Data 425[nm],0.006260913797
Spectral Data 430[nm],0.025437450036
Spectral Data 435[nm],0.047246586531
Spectral Data 440[nm],0.035442229360
Spectral Data 445[nm],0.011228429154
Spectral Data 450[nm],0.002832053928
Spectral Data 455[nm],0.001669922145
Spectral Data 460[nm],0.001610271167
Spectral Data 465[nm],0.001578402123
Spectral Data 470[nm],0.001690329635
Spectral Data 475[nm],0.002982736100
Spectral Data 480[nm],0.008039454930
Spectral Data 485[nm],0.016676429659
Spectral Data 490[nm],0.020445110276
Spectral Data 495[nm],0.015543800779
Spectral Data 500[nm],0.008559002541
Spectral Data 505[nm],0.003919562791
Spectral Data 510[nm],0.001770747476
Spectral Data 515[nm],0.001040246454
Spectral Data 520[nm],0.000629596354
Spectral Data 525[nm],0.001009923057
Spectral Data 530[nm],0.007947355509
Spectral Data 535[nm],0.041768506169
Spectral Data 540[nm],0.106398902833
Spectral Data 545[nm],0.145602121949
Spectral Data 550[nm],0.104139931500
Spectral Data 555[nm],0.042548451573
Spectral Data 560[nm],0.010311474092
Spectral Data 565[nm],0.004786666948
Spectral Data 570[nm],0.010457757860
Spectral Data 575[nm],0.027832241729
Spectral Data 580[nm],0.041935827583
Spectral Data 585[nm],0.043467730284
Spectral Data 590[nm],0.039863973856
