Date Saved,2025/12/04 20:18:06
Spectral Data 441[nm],0.017195850611
Spectral Data 442[nm],0.019008707255
Spectral Data 443[nm],0.020949291065
Spectral Data 444[nm],0.022996893153
Spectral Data 445[nm],0.025106661022
Spectral Data 446[nm],0.027231853455
Spectral Data 447[nm],0.029325595126
Spectral Data 448[nm],0.031339123845
Spectral Data 449[nm],0.033220883459
Spectral Data 450[nm],0.034918595105
Spectral Data 451[nm],0.036380108446
Spectral Data 452[nm],0.037562273443
Spectral Data 453[nm],0.038442172110
Spectral Data 454[nm],0.039000537246
Spectral Data 455[nm],0.039218079299
Spectral Data 456[nm],0.039089456201
Spectral Data 457[nm],0.038655687124
Spectral Data 458[nm],0.037966839969
Spectral Data 459[nm],0.037072997540
Spectral Data 460[nm],0.036020867527
Spectral Data 461[nm],0.034842506051
Spectral Data 462[nm],0.033566165715
Spectral Data 463[nm],0.032220099121
Spectral Data 464[nm],0.030832689255
Spectral Data 465[nm],0.029433071613
Spectral Data 466[nm],0.028050649911
Spectral Data 467[nm],0.026714824140
Spectral Data 468[nm],0.025452362373
Spectral Data 469[nm],0.024268476292
Spectral Data 470[nm],0.023158263415
Spectral Data 471[nm],0.022116780281
Spectral Data 472[nm],0.021139681339
Spectral Data 473[nm],0.020230293274
Spectral Data 474[nm],0.019396485761
Spectral Data 475[nm],0.018646137789
Spectral Data 476[nm],0.017986537889
Spectral Data 477[nm],0.017415752634
Spectral Data 478[nm],0.016924556345
Spectral Data 479[nm],0.016503524035
Spectral Data 480[nm],0.016143614426
Spectral Data 481[nm],0.015843305737
Spectral Data 482[nm],0.015608793125
Spectral Data 483[nm],0.015446689911
Spectral Data 484[nm],0.015363453887
Spectral Data 485[nm],0.015360921621
Spectral Data 486[nm],0.015434992500
Spectral Data 487[nm],0.015581098385
Spectral Data 488[nm],0.015794711187
Spectral Data 489[nm],0.016072165221
Spectral Data 490[nm],0.016411136836
Spectral Data 491[nm],0.016809513792
Spectral Data 492[nm],0.017265161499
Spectral Data 493[nm],0.017774254084
Spectral Data 494[nm],0.018329378217
Spectral Data 495[nm],0.018922610208
Spectral Data 496[nm],0.019546028227
Spectral Data 497[nm],0.020192332566
Spectral Data 498[nm],0.020856019109
Spectral Data 499[nm],0.021531898528
Spectral Data 500[nm],0.022214788944
Spectral Data 501[nm],0.022899856791
Spectral Data 502[nm],0.023583734408
Spectral Data 503[nm],0.024263380095
Spectral Data 504[nm],0.024935759604
Spectral Data 505[nm],0.025598492473
Spectral Data 506[nm],0.026252551004
Spectral Data 507[nm],0.026899967343
Spectral Data 508[nm],0.027542777359
Spectral Data 509[nm],0.028182046488
Spectral Data 510[nm],0.028812114149
Spectral Data 511[nm],0.029424471781
Spectral Data 512[nm],0.030010595918
Spectral Data 513[nm],0.030563089997
Spectral Data 514[nm],0.031085317954
Spectral Data 515[nm],0.031586673111
Spectral Data 516[nm],0.032076608390
Spectral Data 517[nm],0.032564483583
Spectral Data 518[nm],0.033058978617
Spectral Data 519[nm],0.033568236977
Spectral Data 520[nm],0.034100383520
Spectral Data 521[nm],0.034663114697
Spectral Data 522[nm],0.035255692899
Spectral Data 523[nm],0.035869587213
Spectral Data 524[nm],0.036495979875
Spectral Data 525[nm],0.037126220763
Spectral Data 526[nm],0.037757426500
Spectral Data 527[nm],0.038393475115
Spectral Data 528[nm],0.039038617164
Spectral Data 529[nm],0.039696875960
Spectral Data 530[nm],0.040359839797
Spectral Data 531[nm],0.041000150144
Spectral Data 532[nm],0.041588865221
Spectral Data 533[nm],0.042097151279
Spectral Data 534[nm],0.042512103915
Spectral Data 535[nm],0.042852666229
Spectral Data 536[nm],0.043141536415
Spectral Data 537[nm],0.043401408941
Spectral Data 538[nm],0.043649367988
Spectral Data 539[nm],0.043888069689
Spectral Data 540[nm],0.044117875397
Spectral Data 541[nm],0.044339168817
Spectral Data 542[nm],0.044557422400
Spectral Data 543[nm],0.044795691967
Spectral Data 544[nm],0.045080825686
Spectral Data 545[nm],0.045439660549
Spectral Data 546[nm],0.045890834183
Spectral Data 547[nm],0.046412121505
Spectral Data 548[nm],0.046970024705
Spectral Data 549[nm],0.047531079501
Spectral Data 550[nm],0.048065379262
Spectral Data 551[nm],0.048571877182
Spectral Data 552[nm],0.049063093960
Spectral Data 553[nm],0.049551617354
Spectral Data 554[nm],0.050049558282
Spectral Data 555[nm],0.050560940057
Spectral Data 556[nm],0.051083058119
Spectral Data 557[nm],0.051612995565
Spectral Data 558[nm],0.052147880197
Spectral Data 559[nm],0.052686594427
Spectral Data 560[nm],0.053230471909
Spectral Data 561[nm],0.053781043738
Spectral Data 562[nm],0.054339833558
Spectral Data 563[nm],0.054907936603
Spectral Data 564[nm],0.055485468358
Spectral Data 565[nm],0.056072376668
Spectral Data 566[nm],0.056668616831
Spectral Data 567[nm],0.057273272425
Spectral Data 568[nm],0.057881705463
Spectral Data 569[nm],0.058488201350
Spectral Data 570[nm],0.059087030590
Spectral Data 571[nm],0.059672802687
Spectral Data 572[nm],0.060242895037
Spectral Data 573[nm],0.060796074569
Spectral Data 574[nm],0.061331119388
Spectral Data 575[nm],0.061846856028
Spectral Data 576[nm],0.062342584133
Spectral Data 577[nm],0.062818013132
Spectral Data 578[nm],0.063272878528
Spectral Data 579[nm],0.063706964254
Spectral Data 580[nm],0.064121730626
Spectral Data 581[nm],0.064521208405
Spectral Data 582[nm],0.064909607172
Spectral Data 583[nm],0.065291151404
Spectral Data 584[nm],0.065666824579
Spectral Data 585[nm],0.066029138863
Spectral Data 586[nm],0.066369302571
Spectral Data 587[nm],0.066678538918
Spectral Data 588[nm],0.066949583590
Spectral Data 589[nm],0.067183040082
Spectral Data 590[nm],0.067381732166
Spectral Data 591[nm],0.067548476160
Spectral Data 592[nm],0.067685581744
Spectral Data 593[nm],0.067790940404
Spectral Data 594[nm],0.067860163748
Spectral Data 595[nm],0.067888855934
Spectral Data 596[nm],0.067872896791
Spectral Data 597[nm],0.067813016474
Spectral Data 598[nm],0.067714050412
Spectral Data 599[nm],0.067581005394
Spectral Data 600[nm],0.067418798804
Spectral Data 601[nm],0.067229360342
Spectral Data 602[nm],0.067010350525
Spectral Data 603[nm],0.066759027541
Spectral Data 604[nm],0.066472701728
Spectral Data 605[nm],0.066150955856
Spectral Data 606[nm],0.065799005330
Spectral Data 607[nm],0.065422892570
Spectral Data 608[nm],0.065028667450
Spectral Data 609[nm],0.064620755613
Spectral Data 610[nm],0.064196661115
