Date Saved,2025/12/04 20:17:59
Title,SL_087_02°_2583K

Measuring Mode,Ambient
Viewing Angle [°],2
CCT [K],2583
⊿uv,0.0038
Illuminance [lx],5240

Peak Wavelength [nm],609
Tristimulus Value X,5886.7191
Tristimulus Value Y,5243.3609
Tristimulus Value Z,1217.0603
CIE1931 x,0.4768
CIE1931 y,0.4247
CIE1931 z,0.0986
CIE1976 u',0.2670
CIE1976 v',0.5351
Dominant Wavelength [nm],584
Purity [%],70.6
PPFD [umolm⁻²s⁻¹],76.7
CRI Ra,81.8
CRI R1,79.4
CRI R2,89.7
CRI R3,97.9
CRI R4,79.2
CRI R5,78.9
CRI R6,88.1
CRI R7,83.3
CRI R8,57.8
CRI R9,7.6
CRI R10,76.9
CRI R11,77.5
CRI R12,70.8
CRI R13,81.4
CRI R14,99.3
CRI R15,71.4
TM-30 Rf,86
TM-30 Rg,93
SSIt,74
SSId,40
SSI1,---
SSI2,---
TLCI,71
TLMF,---

Spectral Data 380[nm],0.000841365370
Spectral Data 385[nm],0.000836207648
Spectral Data 390[nm],0.000915677869
Spectral Data 395[nm],0.000871432247
Spectral Data 400[nm],0.000733783294
Spectral Data 405[nm],0.000817788823
Spectral Data 410[nm],0.001143699279
Spectral Data 415[nm],0.001456392347
Spectral Data 420[nm],0.002026183531
Spectral Data 425[nm],0.003327353159
Spectral Data 430[nm],0.005439792294
Spectral Data 435[nm],0.008664142340
Spectral Data 440[nm],0.013470336795
Spectral Data 445[nm],0.019454769790
Spectral Data 450[nm],0.024141764268
Spectral Data 455[nm],0.024946855381
Spectral Data 460[nm],0.022471221164
Spectral Data 465[nm],0.019111795351
Spectral Data 470[nm],0.016506163403
Spectral Data 475[nm],0.015459341928
Spectral Data 480[nm],0.015870075673
Spectral Data 485[nm],0.017537398264
Spectral Data 490[nm],0.020461175591
Spectral Data 495[nm],0.024421658367
Spectral Data 500[nm],0.028683494776
Spectral Data 505[nm],0.032526876777
Spectral Data 510[nm],0.035843521357
Spectral Data 515[nm],0.038741666824
Spectral Data 520[nm],0.041618358344
Spectral Data 525[nm],0.045033484697
Spectral Data 530[nm],0.048872455955
Spectral Data 535[nm],0.052342627198
Spectral Data 540[nm],0.054988741875
Spectral Data 545[nm],0.058048676699
Spectral Data 550[nm],0.062345094979
Spectral Data 555[nm],0.066905215383
Spectral Data 560[nm],0.071748986840
Spectral Data 565[nm],0.077036447823
Spectral Data 570[nm],0.082889422774
Spectral Data 575[nm],0.088881306350
Spectral Data 580[nm],0.094662196934
Spectral Data 585[nm],0.100360512733
Spectral Data 590[nm],0.105754852295
Spectral Data 595[nm],0.110258050263
Spectral Data 600[nm],0.113519258797
Spectral Data 605[nm],0.115440629423
Spectral Data 610[nm],0.115919783711
Spectral Data 615[nm],0.114804781973
Spectral Data 620[nm],0.112295322120
Spectral Data 625[nm],0.108492761850
Spectral Data 630[nm],0.103637225926
Spectral Data 635[nm],0.097914792597
Spectral Data 640[nm],0.091612994671
Spectral Data 645[nm],0.084675192833
Spectral Data 650[nm],0.077424563468
Spectral Data 655[nm],0.070041947067
Spectral Data 660[nm],0.062912382185
Spectral Data 665[nm],0.056120131165
Spectral Data 670[nm],0.049826458097
Spectral Data 675[nm],0.043864816427
Spectral Data 680[nm],0.038284588605
Spectral Data 685[nm],0.033312618732
Spectral Data 690[nm],0.029187142849
Spectral Data 695[nm],0.025408573449
Spectral Data 700[nm],0.021978791803
Spectral Data 705[nm],0.019026588649
Spectral Data 710[nm],0.016448963434
Spectral Data 715[nm],0.014330168255
Spectral Data 720[nm],0.012144867331
Spectral Data 725[nm],0.010083108209
Spectral Data 730[nm],0.008975827135
Spectral Data 735[nm],0.007655575871
Spectral Data 740[nm],0.005956024863
Spectral Data 745[nm],0.004764697980
Spectral Data 750[nm],0.004074142780
Spectral Data 755[nm],0.003524572123
Spectral Data 760[nm],0.002336139791
Spectral Data 765[nm],0.002758199582
Spectral Data 770[nm],0.001671322272
Spectral Data 775[nm],0.000857964915
Spectral Data 780[nm],0.001092650346

Spectral Data 380[nm],0.000880334410
Spectral Data 381[nm],0.000851777906
Spectral Data 382[nm],0.000831998652
Spectral Data 383[nm],0.000819943671
Spectral Data 384[nm],0.000815779320
Spectral Data 385[nm],0.000820082612
Spectral Data 386[nm],0.000833430677
Spectral Data 387[nm],0.000855766819
Spectral Data 388[nm],0.000883274246
Spectral Data 389[nm],0.000910755480
Spectral Data 390[nm],0.000933010946
Spectral Data 391[nm],0.000945359818
Spectral Data 392[nm],0.000946499524
Spectral Data 393[nm],0.000936479366
Spectral Data 394[nm],0.000915352488
Spectral Data 395[nm],0.000883611501
Spectral Data 396[nm],0.000844793220
Spectral Data 397[nm],0.000803775678
Spectral Data 398[nm],0.000765445409
Spectral Data 399[nm],0.000734377303
Spectral Data 400[nm],0.000712939538
Spectral Data 401[nm],0.000702460064
Spectral Data 402[nm],0.000704256352
Spectral Data 403[nm],0.000719546049
Spectral Data 404[nm],0.000748703605
Spectral Data 405[nm],0.000791681698
Spectral Data 406[nm],0.000848429510
Spectral Data 407[nm],0.000918483711
Spectral Data 408[nm],0.000997537980
Spectral Data 409[nm],0.001079195878
Spectral Data 410[nm],0.001157040475
Spectral Data 411[nm],0.001225233544
Spectral Data 412[nm],0.001283914899
Spectral Data 413[nm],0.001336750574
Spectral Data 414[nm],0.001387452474
Spectral Data 415[nm],0.001439915504
Spectral Data 416[nm],0.001500136801
Spectral Data 417[nm],0.001575458329
Spectral Data 418[nm],0.001673243823
Spectral Data 419[nm],0.001800562488
Spectral Data 420[nm],0.001960711088
Spectral Data 421[nm],0.002154373331
Spectral Data 422[nm],0.002382180421
Spectral Data 423[nm],0.002644683700
Spectral Data 424[nm],0.002940862440
Spectral Data 425[nm],0.003268535947
Spectral Data 426[nm],0.003625513753
Spectral Data 427[nm],0.004009793513
Spectral Data 428[nm],0.004423057660
Spectral Data 429[nm],0.004869871773
Spectral Data 430[nm],0.005354848690
Spectral Data 431[nm],0.005882633850
Spectral Data 432[nm],0.006458411925
Spectral Data 433[nm],0.007087832317
Spectral Data 434[nm],0.007776559331
Spectral Data 435[nm],0.008529895917
Spectral Data 436[nm],0.009351495653
Spectral Data 437[nm],0.010243418626
Spectral Data 438[nm],0.011207425036
Spectral Data 439[nm],0.012245007791
Spectral Data 440[nm],0.013352628797
Spectral Data 441[nm],0.014521202073
Spectral Data 442[nm],0.015741243958
Spectral Data 443[nm],0.017003066838
Spectral Data 444[nm],0.018286494538
Spectral Data 445[nm],0.019556207582
Spectral Data 446[nm],0.020775709301
Spectral Data 447[nm],0.021908454597
Spectral Data 448[nm],0.022922407836
Spectral Data 449[nm],0.023794619367
Spectral Data 450[nm],0.024502841756
Spectral Data 451[nm],0.025024903938
Spectral Data 452[nm],0.025348046795
Spectral Data 453[nm],0.025481672958
Spectral Data 454[nm],0.025438755751
Spectral Data 455[nm],0.025232268497
Spectral Data 456[nm],0.024878172204
Spectral Data 457[nm],0.024402434006
Spectral Data 458[nm],0.023832967505
Spectral Data 459[nm],0.023197680712
Spectral Data 460[nm],0.022522203624
Spectral Data 461[nm],0.021822666749
Spectral Data 462[nm],0.021112633869
Spectral Data 463[nm],0.020405668765
Spectral Data 464[nm],0.019714673981
Spectral Data 465[nm],0.019048769027
