Date Saved,2025/12/04 20:18:21
Title,SL_108_02°_3726K

Measuring Mode,Ambient
Viewing Angle [°],2
CCT [K],3726
⊿uv,0.0035
Illuminance [lx],1680

Peak Wavelength [nm],586
Tristimulus Value X,1695.5270
Tristimulus Value Y,1684.5880
Tristimulus Value Z,896.9980
CIE1931 x,0.3964
CIE1931 y,0.3939
CIE1931 z,0.2097
CIE1976 u',0.2287
CIE1976 v',0.5112
Dominant Wavelength [nm],579
Purity [%],37.2
PPFD [umolm⁻²s⁻¹],22.2
CRI Ra,71.7
CRI R1,69.2
CRI R2,77.8
CRI R3,83.3
CRI R4,70.9
CRI R5,67.4
CRI R6,67.3
CRI R7,82.7
CRI R8,55.3
CRI R9,-20.7
CRI R10,45.7
CRI R11,64.3
CRI R12,36.4
CRI R13,70.2
CRI R14,90.1
CRI R15,63.5
TM-30 Rf,74
TM-30 Rg,94
SSIt,61
SSId,55
SSI1,---
SSI2,---
TLCI,48
TLMF,---

Spectral Data 380[nm],0.000295994338
Spectral Data 385[nm],0.000278254010
Spectral Data 390[nm],0.000277636806
Spectral Data 395[nm],0.000253413949
Spectral Data 400[nm],0.000275361526
Spectral Data 405[nm],0.000421088102
Spectral Data 410[nm],0.000724180310
Spectral Data 415[nm],0.001288668136
Spectral Data 420[nm],0.002349672141
Spectral Data 425[nm],0.004175103270
Spectral Data 430[nm],0.006966727320
Spectral Data 435[nm],0.011045408435
Spectral Data 440[nm],0.016569631174
Spectral Data 445[nm],0.022374210879
Spectral Data 450[nm],0.024990258738
Spectral Data 455[nm],0.021736649796
Spectral Data 460[nm],0.015736380592
Spectral Data 465[nm],0.010656183586
Spectral Data 470[nm],0.007185343653
Spectral Data 475[nm],0.004948795307
Spectral Data 480[nm],0.003720831592
Spectral Data 485[nm],0.003194454825
Spectral Data 490[nm],0.003351013875
Spectral Data 495[nm],0.004264701623
Spectral Data 500[nm],0.005932368338
Spectral Data 505[nm],0.008249891922
Spectral Data 510[nm],0.011029808782
Spectral Data 515[nm],0.013934236951
Spectral Data 520[nm],0.016796341166
Spectral Data 525[nm],0.019569292665
Spectral Data 530[nm],0.022058118135
